x z ED
-147.0  72.0 -213.696931265
-147.0  73.0 -133.910853549
-147.0  74.0  9.21337023412
-147.0  75.0  197.285909249
-147.0  76.0  392.819563303
-147.0  77.0  558.406204436
-147.0  78.0  671.69178072
-147.0  79.0  726.383130129
-147.0  80.0  722.322603576
-147.0  81.0  656.986938178
-147.0  82.0  528.347536858
-147.0  83.0  347.028814764
-147.0  84.0  145.000628719
-147.0  85.0 -31.1866991815
-147.0  86.0 -142.043498919
-147.0  87.0 -177.054435184
-147.0  88.0 -159.289453135
-147.0  89.0 -127.013315621
-147.0  90.0 -104.549812498
-147.0  91.0 -84.1094090781
-147.0  92.0 -32.8893992937
-147.0  93.0  79.3291612317
-147.0  94.0  252.728607928
-147.0  95.0  450.779073711
-147.0  96.0  619.060848446
-147.0  97.0  715.179996652
-147.0  98.0  728.106169268
-147.0  99.0  675.051555814
-147.0  100.0  582.168461269
-145.5 -100.0  639.9085948
-145.5 -99.0  696.989813701
-145.5 -98.0  708.575760103
-145.5 -97.0  652.599384856
-145.5 -96.0  522.099412802
-145.5 -95.0  340.488520782
-145.5 -94.0  156.072763308
-145.5 -93.0  16.4808020419
-145.5 -92.0 -59.016180028
-145.5 -91.0 -87.8694990267
-145.5 -90.0 -106.016336446
-145.5 -89.0 -136.522743829
-145.5 -88.0 -169.198078481
-145.5 -87.0 -166.943861742
-145.5 -86.0 -93.8733422234
-145.5 -85.0  56.345977535
-145.5 -84.0  252.904872474
-145.5 -83.0  445.286549787
-145.5 -82.0  591.01425602
-145.5 -81.0  672.862886112
-145.5 -80.0  695.384511375
-145.5 -79.0  668.262958607
-145.5 -78.0  593.644678154
-145.5 -77.0  468.745955908
-145.5 -76.0  299.710892732
-145.5 -75.0  111.715649076
-145.5 -74.0 -56.7339377933
-145.5 -73.0 -173.259678947
-145.5 -72.0 -230.012936757
-145.5 -71.0 -246.078410637
-145.5 -70.0 -251.738067888
-145.5 -69.0 -267.287975674
-145.5 -68.0 -293.263416113
-145.5 -67.0 -318.830244823
-145.5 -66.0 -339.367524588
-145.5 -65.0 -366.383353028
-145.5 -64.0 -419.707280932
-145.5 -63.0 -507.702681287
-145.5 -62.0 -612.588256716
-145.5 -61.0 -694.985090861
-145.5 -60.0 -716.607648319
-145.5 -59.0 -664.990592941
-145.5 -58.0 -561.71291957
-145.5 -57.0 -447.907564786
-145.5 -56.0 -358.066018835
-145.5 -55.0 -301.524364955
-145.5 -54.0 -264.142835414
-145.5 -53.0 -226.508245887
-145.5 -52.0 -182.646562863
-145.5 -51.0 -144.254919487
-145.5 -50.0 -128.240076879
-145.5 -49.0 -138.964564136
-145.5 -48.0 -160.118781029
-145.5 -47.0 -162.461566453
-145.5 -46.0 -120.721402225
-145.5 -45.0 -26.5550967497
-145.5 -44.0  110.74934681
-145.5 -43.0  273.186435404
-145.5 -42.0  442.660661143
-145.5 -41.0  601.8573878
-145.5 -40.0  729.159702889
-145.5 -39.0  796.60853818
-145.5 -38.0  778.051936786
-145.5 -37.0  664.94665849
-145.5 -36.0  478.24406774
-145.5 -35.0  264.888894917
-145.5 -34.0  77.7230684693
-145.5 -33.0 -49.6370723886
-145.5 -32.0 -116.381572245
-145.5 -31.0 -147.270476549
-145.5 -30.0 -169.805909081
-145.5 -29.0 -191.935792266
-145.5 -28.0 -195.612270441
-145.5 -27.0 -149.868467991
-145.5 -26.0 -33.4562400206
-145.5 -25.0  148.599812573
-145.5 -24.0  364.533831999
-145.5 -23.0  569.672357068
-145.5 -22.0  724.012962707
-145.5 -21.0  803.060387449
-145.5 -20.0  798.778745398
-145.5 -19.0  715.243365857
-145.5 -18.0  565.520479425
-145.5 -17.0  371.932199859
-145.5 -16.0  166.113107717
-145.5 -15.0 -16.1515753461
