x z ED
-147.0  53.0 -148.275878943
-147.0  54.0 -149.799023086
-147.0  55.0 -148.717566114
-147.0  56.0 -146.841114451
-147.0  57.0 -145.76420475
-147.0  58.0 -146.663038339
-147.0  59.0 -150.14642804
-147.0  60.0 -156.17691217
-147.0  61.0 -164.070302437
-147.0  62.0 -172.573437046
-147.0  63.0 -180.01149504
-147.0  64.0 -184.488764357
-147.0  65.0 -184.121010951
-147.0  66.0 -177.27415462
-147.0  67.0 -162.7831636
-147.0  68.0 -140.127006036
-147.0  69.0 -109.539935662
-147.0  70.0 -72.0458795219
-147.0  71.0 -29.4105694906
-147.0  72.0  15.9854886271
-147.0  73.0  61.3419445035
-147.0  74.0  103.683106988
-147.0  75.0  140.128459949
-147.0  76.0  168.162739114
-147.0  77.0  185.878867696
-147.0  78.0  192.169459556
-147.0  79.0  186.847430326
-147.0  80.0  170.683027981
-147.0  81.0  145.352633448
-147.0  82.0  113.303194676
-147.0  83.0  77.5443069632
-147.0  84.0  41.3869405141
-147.0  85.0  8.15296369734
-147.0  86.0 -19.1175784905
-147.0  87.0 -37.9342608676
-147.0  88.0 -46.5743787814
-147.0  89.0 -44.2313457425
-147.0  90.0 -31.0800339682
-147.0  91.0 -8.25359284898
-147.0  92.0  22.2653644872
-147.0  93.0  57.8283038228
-147.0  94.0  95.3612381863
-147.0  95.0  131.639183991
-147.0  96.0  163.568777119
-147.0  97.0  188.452831583
-147.0  98.0  204.212745698
-147.0  99.0  209.549062396
-147.0  100.0  204.02672001
-145.5 -100.0  205.210513319
-145.5 -99.0  205.511831059
-145.5 -98.0  195.352156557
-145.5 -97.0  175.597197347
-145.5 -96.0  147.919112293
-145.5 -95.0  114.673391655
-145.5 -94.0  78.7086713257
-145.5 -93.0  43.126133699
-145.5 -92.0  11.010266898
-145.5 -91.0 -14.8441882585
-145.5 -90.0 -32.1835908908
-145.5 -89.0 -39.5013127978
-145.5 -88.0 -36.1785442946
-145.5 -87.0 -22.5463161876
-145.5 -86.0  0.13760122504
-145.5 -85.0  29.7952784268
-145.5 -84.0  63.7091825942
-145.5 -83.0  98.7602268251
-145.5 -82.0  131.701408052
-145.5 -81.0  159.441789069
-145.5 -80.0  179.314647893
-145.5 -79.0  189.305185767
-145.5 -78.0  188.217103519
-145.5 -77.0  175.76324641
-145.5 -76.0  152.57280935
-145.5 -75.0  120.115579735
-145.5 -74.0  80.5515979628
-145.5 -73.0  36.5216672169
-145.5 -72.0 -9.10034220133
-145.5 -71.0 -53.4690088693
-145.5 -70.0 -94.0172787659
-145.5 -69.0 -128.670839343
-145.5 -68.0 -156.006826146
-145.5 -67.0 -175.342532658
-145.5 -66.0 -186.746978059
-145.5 -65.0 -190.97604324
