x z ED
-147.0 -55.0 -403.984403089
-147.0 -54.0 -375.149354627
-147.0 -53.0 -336.656567618
-147.0 -52.0 -286.498675257
-147.0 -51.0 -223.54488023
-147.0 -50.0 -147.817835382
-147.0 -49.0 -60.6595304923
-147.0 -48.0  35.2368299444
-147.0 -47.0  135.938983074
-147.0 -46.0  236.527443661
-147.0 -45.0  331.46828089
-147.0 -44.0  415.075131723
-147.0 -43.0  482.01852394
-147.0 -42.0  527.834194419
-147.0 -41.0  549.380281841
-147.0 -40.0  545.196364295
-147.0 -39.0  515.725143786
-147.0 -38.0  463.369521517
-147.0 -37.0  392.372805452
-147.0 -36.0  308.526458235
-147.0 -35.0  218.726537073
-147.0 -34.0  130.415153659
-147.0 -33.0  50.9553569353
-147.0 -32.0 -13.0044540203
-147.0 -31.0 -56.1180143922
-147.0 -30.0 -74.8251478908
-147.0 -29.0 -67.6853427387
-147.0 -28.0 -35.5273942566
-147.0 -27.0  18.6016398713
-147.0 -26.0  89.6861973136
-147.0 -25.0  171.169858375
-147.0 -24.0  255.522943824
-147.0 -23.0  334.898458247
-147.0 -22.0  401.815959236
-147.0 -21.0  449.809908546
-147.0 -20.0  473.982200421
-147.0 -19.0  471.407622982
-147.0 -18.0  441.355149245
-147.0 -17.0  385.305809255
-147.0 -16.0  306.767706136
-147.0 -15.0  210.908530519
-147.0 -14.0  104.043705585
-147.0 -13.0 -6.96774898481
-147.0 -12.0 -115.358844326
-147.0 -11.0 -215.058409889
-147.0 -10.0 -301.203608056
-147.0 -9.0 -370.511697188
-147.0 -8.0 -421.476563425
-147.0 -7.0 -454.374044187
-147.0 -6.0 -471.080158226
-147.0 -5.0 -474.725947612
-147.0 -4.0 -469.229676438
-147.0 -3.0 -458.759826343
-147.0 -2.0 -447.18933369
-147.0 -1.0 -437.602073264
-147.0  0.0 -431.906630115
-147.0  1.0 -430.600525184
-147.0  2.0 -432.711511508
-147.0  3.0 -435.923078522
-147.0  4.0 -436.87095623
-147.0  5.0 -431.578367957
-147.0  6.0 -415.982084706
-147.0  7.0 -386.490688944
-147.0  8.0 -340.512038872
-147.0  9.0 -276.889260675
-147.0  10.0 -196.193497362
-147.0  11.0 -100.836221949
-147.0  12.0  5.01731516622
-147.0  13.0  115.730938945
-147.0  14.0  224.65310741
-147.0  15.0  324.702735731
-147.0  16.0  409.028196419
-147.0  17.0  471.673524309
-147.0  18.0  508.183728563
-147.0  19.0  516.086025412
-147.0  20.0  495.195304553
-147.0  21.0  447.709090286
-147.0  22.0  378.077945081
-147.0  23.0  292.659583612
-147.0  24.0  199.186638726
-147.0  25.0  106.096828332
-147.0  26.0  21.7882864424
-147.0  27.0 -46.1293930846
-147.0  28.0 -91.5170914016
-147.0  29.0 -110.256110193
-147.0  30.0 -100.613951395
-147.0  31.0 -63.3916903985
-147.0  32.0 -1.83995720335
-147.0  33.0  78.6470380366
-147.0  34.0  171.028666964
-147.0  35.0  267.257352074
-147.0  36.0  358.998353324
-147.0  37.0  438.36103558
-147.0  38.0  498.572805474
-147.0  39.0  534.533710725
-147.0  40.0  543.202499748
-147.0  41.0  523.782368436
-147.0  42.0  477.69484993
-147.0  43.0  408.351252627
-147.0  44.0  320.750603289
-147.0  45.0  220.949266205
-147.0  46.0  115.45872002
-147.0  47.0  10.6333425122
-147.0  48.0 -87.8909339495
-147.0  49.0 -175.65333665
-147.0  50.0 -249.678936874
-147.0  51.0 -308.618144772
-147.0  52.0 -352.708231372
-147.0  53.0 -383.568681505
-147.0  54.0 -403.859073545
-147.0  55.0 -416.841686746
-147.0  56.0 -425.899844477
-147.0  57.0 -434.066309631
-147.0  58.0 -443.613633664
-147.0  59.0 -455.750589522
-147.0  60.0 -470.456596741
-147.0  61.0 -486.470716246
-147.0  62.0 -501.43498459
-147.0  63.0 -512.175323313
-147.0  64.0 -515.088688127
-147.0  65.0 -506.593973639
-147.0  66.0 -483.597548647
-147.0  67.0 -443.922776759
-147.0  68.0 -386.656564165
-147.0  69.0 -312.374434134
-147.0  70.0 -223.217951005
-147.0  71.0 -122.813230069
-147.0  72.0 -16.0352630348
-147.0  73.0  91.3617315836
-147.0  74.0  193.214275908
-147.0  75.0  283.476140649
-147.0  76.0  356.751777377
-147.0  77.0  408.786026162
-147.0  78.0  436.863278365
-147.0  79.0  440.077554139
-147.0  80.0  419.446857921
-147.0  81.0  377.859545279
-147.0  82.0  319.855899089
-147.0  83.0  251.263218695
-147.0  84.0  178.716074374
-147.0  85.0  109.103757137
-147.0  86.0  48.9934387831
-147.0  87.0  4.07959862451
-147.0  88.0 -21.292265469
-147.0  89.0 -24.4864609419
-147.0  90.0 -4.79174684266
-147.0  91.0  36.5277952767
-147.0  92.0  96.3487110601
-147.0  93.0  169.959318676
-147.0  94.0  251.460949569
-147.0  95.0  334.263092306
-147.0  96.0  411.628498456
-147.0  97.0  477.220554988
-147.0  98.0  525.605755063
-147.0  99.0  552.668812309
-147.0  100.0  555.906394898
-145.5 -100.0  566.296886575
-145.5 -99.0  546.087544729
-145.5 -98.0  503.293933446
-145.5 -97.0  441.841468291
-145.5 -96.0  367.066244904
-145.5 -95.0  285.294916134
-145.5 -94.0  203.33275826
-145.5 -93.0  127.904540014
-145.5 -92.0  65.0971987986
-145.5 -91.0  19.8532567857
-145.5 -90.0 -4.44058453096
-145.5 -89.0 -6.23370809894
-145.5 -88.0  14.0635986031
-145.5 -87.0  54.1212955485
-145.5 -86.0  109.892607877
-145.5 -85.0  175.960622377
-145.5 -84.0  245.997710885
-145.5 -83.0  313.297376485
-145.5 -82.0  371.332115924
-145.5 -81.0  414.289044987
-145.5 -80.0  437.537476195
-145.5 -79.0  437.989121852
-145.5 -78.0  414.321514792
-145.5 -77.0  367.047686535
-145.5 -76.0  298.428989481
-145.5 -75.0  212.241946804
-145.5 -74.0  113.422901385
-145.5 -73.0  7.62485545767
-145.5 -72.0 -99.2717075909
-145.5 -71.0 -201.648711187
-145.5 -70.0 -294.596453053
-145.5 -69.0 -374.275823854
-145.5 -68.0 -438.165426333
-145.5 -67.0 -485.173608493
-145.5 -66.0 -515.60861412
-145.5 -65.0 -531.013830251
-145.5 -64.0 -533.888169876
-145.5 -63.0 -527.322719943
-145.5 -62.0 -514.592833136
-145.5 -61.0 -498.749047355
-145.5 -60.0 -482.250137436
-145.5 -59.0 -466.677204066
-145.5 -58.0 -452.559367634
-145.5 -57.0 -439.33013274
-145.5 -56.0 -425.41991866
-145.5 -55.0 -408.475933528
-145.5 -54.0 -385.686927221
-145.5 -53.0 -354.178775658
-145.5 -52.0 -311.438539213
-145.5 -51.0 -255.72051367
-145.5 -50.0 -186.388370113
-145.5 -49.0 -104.152817541
-145.5 -48.0 -11.1738984831
-145.5 -47.0  88.9898255155
-145.5 -46.0  191.587568153
-145.5 -45.0  291.024363774
-145.5 -44.0  381.32192996
-145.5 -43.0  456.65067305
-145.5 -42.0  511.882253521
-145.5 -41.0  543.108067315
-145.5 -40.0  548.070339342
-145.5 -39.0  526.459287514
-145.5 -38.0  480.041471353
-145.5 -37.0  412.599950009
-145.5 -36.0  329.684783561
-145.5 -35.0  238.190981342
-145.5 -34.0  145.798383383
-145.5 -33.0  60.322382389
-145.5 -32.0 -10.9656619745
-145.5 -31.0 -61.9850952591
-145.5 -30.0 -88.3982690333
-145.5 -29.0 -88.0148585322
-145.5 -28.0 -61.0078475852
-145.5 -27.0 -9.91828286334
-145.5 -26.0  60.5541320396
-145.5 -25.0  143.95700217
-145.5 -24.0  232.651117336
-145.5 -23.0  318.483945389
-145.5 -22.0  393.507813014
-145.5 -21.0  450.675331665
-145.5 -20.0  484.446743504
-145.5 -19.0  491.252446264
-145.5 -18.0  469.768183942
-145.5 -17.0  420.978856304
-145.5 -16.0  348.027755086
-145.5 -15.0  255.869172799
-145.5 -14.0  150.761604279
-145.5 -13.0  39.6542060612
-145.5 -12.0 -70.4707850957
-145.5 -11.0 -173.233371934
-145.5 -10.0 -263.405749307
-145.5 -9.0 -337.323439251
-145.5 -8.0 -393.119258026
-145.5 -7.0 -430.760728096
-145.5 -6.0 -451.892388307
-145.5 -5.0 -459.504987655
-145.5 -4.0 -457.471618291
-145.5 -3.0 -450.004555161
-145.5 -2.0 -441.094485055
-145.5 -1.0 -433.995099495
-145.5  0.0 -430.810566343
-145.5  1.0 -432.231771413
-145.5  2.0 -437.450674557
-145.5  3.0 -444.262419226
-145.5  4.0 -449.344072541
-145.5  5.0 -448.679271907
-145.5  6.0 -438.081712116
-145.5  7.0 -413.759079517
-145.5  8.0 -372.853954162
-145.5  9.0 -313.899924183
-145.5  10.0 -237.139535664
-145.5  11.0 -144.664877107
-145.5  12.0 -40.3600958254
-145.5  13.0  70.3539706269
-145.5  14.0  180.951783457
-145.5  15.0  284.371388287
-145.5  16.0  373.663647597
-145.5  17.0  442.657669691
-145.5  18.0  486.574916859
-145.5  19.0  502.528659122
-145.5  20.0  489.856169661
-145.5  21.0  450.247249828
-145.5  22.0  387.652677247
-145.5  23.0  307.977949451
-145.5  24.0  218.589028532
-145.5  25.0  127.675511272
-145.5  26.0  43.5308607196
-145.5  27.0 -26.1823859425
-145.5  28.0 -75.1129855902
-145.5  29.0 -98.7828218727
-145.5  30.0 -94.9777211215
-145.5  31.0 -63.9314871827
-145.5  32.0 -8.28748470826
-145.5  33.0  67.1564621466
-145.5  34.0  155.893453023
-145.5  35.0  250.298978193
-145.5  36.0  342.311039589
-145.5  37.0  424.13407278
-145.5  38.0  488.900839974
-145.5  39.0  531.231918511
-145.5  40.0  547.643634699
-145.5  41.0  536.771064114
-145.5  42.0  499.391380207
-145.5  43.0  438.252471863
-145.5  44.0  357.730398348
-145.5  45.0  263.355080326
-145.5  46.0  161.255134947
-145.5  47.0  57.5789152767
-145.5  48.0 -42.0508654294
-145.5  49.0 -132.996935751
-145.5  50.0 -211.940119451
-145.5  51.0 -277.057525993
-145.5  52.0 -328.035540342
-145.5  53.0 -365.924041272
-145.5  54.0 -392.854294909
-145.5  55.0 -411.656257138
-145.5  56.0 -425.420306792
-145.5  57.0 -437.052885372
-145.5  58.0 -448.874806855
-145.5  59.0 -462.305315831
-145.5  60.0 -477.664998691
-145.5  61.0 -494.117487531
-145.5  62.0 -509.754929059
-145.5  63.0 -521.81695885
-145.5  64.0 -527.018955765
-145.5  65.0 -521.954026299
-145.5  66.0 -503.525570689
-145.5  67.0 -469.364111555
-145.5  68.0 -418.18357559
-145.5  69.0 -350.038202908
-145.5  70.0 -266.451080099
-145.5  71.0 -170.397954914
-145.5  72.0 -66.1442382167
-145.5  73.0  41.0524551132
-145.5  74.0  145.348617261
-145.5  75.0  240.793588713
-145.5  76.0  321.836949682
-145.5  77.0  383.817552733
-145.5  78.0  423.388369994
-145.5  79.0  438.836792756
-145.5  80.0  430.269244846
-145.5  81.0  399.641091281
-145.5  82.0  350.626720479
-145.5  83.0  288.339079651
-145.5  84.0  218.921540078
-145.5  85.0  149.046534363
-145.5  86.0  85.363903545
-145.5  87.0  33.9465605924
-145.5  88.0 -0.218494246561
-145.5  89.0 -13.6496147126
-145.5  90.0 -4.66398499407
-145.5  91.0  26.4802884843
-145.5  92.0  77.6056370212
-145.5  93.0  144.797883584
-145.5  94.0  222.734210212
-145.5  95.0  305.127294654
-145.5  96.0  385.246596319
-145.5  97.0  456.471184688
-145.5  98.0  512.825996848
-145.5  99.0  549.45521325
-145.5  100.0  562.99239426
-144.0 -100.0  560.914117499
-144.0 -99.0  550.77969815
-144.0 -98.0  517.304675963
-144.0 -97.0  463.570124979
-144.0 -96.0  394.186852914
-144.0 -95.0  314.950642842
-144.0 -94.0  232.388321452
-144.0 -93.0  153.232883634
-144.0 -92.0  83.8726681484
-144.0 -91.0  29.8223426639
-144.0 -90.0 -4.73804127967
-144.0 -89.0 -17.3153013884
-144.0 -88.0 -7.31535356021
-144.0 -87.0  23.9037905095
-144.0 -86.0  73.1435742571
-144.0 -85.0  135.63188953
-144.0 -84.0  205.422733623
-144.0 -83.0  275.894054114
-144.0 -82.0  340.300638193
-144.0 -81.0  392.33405671
-144.0 -80.0  426.64110156
-144.0 -79.0  439.255931663
-144.0 -78.0  427.908949172
-144.0 -77.0  392.186577908
-144.0 -76.0  333.529613841
-144.0 -75.0  255.072442325
-144.0 -74.0  161.339832053
-144.0 -73.0  57.8308896217
-144.0 -72.0 -49.4701127056
-144.0 -71.0 -154.609902259
-144.0 -70.0 -252.161143244
-144.0 -69.0 -337.650397706
-144.0 -68.0 -407.880191026
-144.0 -67.0 -461.116826941
-144.0 -66.0 -497.128907728
-144.0 -65.0 -517.076304708
-144.0 -64.0 -523.264162478
-144.0 -63.0 -518.78995054
-144.0 -62.0 -507.122256285
-144.0 -61.0 -491.656851211
-144.0 -60.0 -475.297827604
-144.0 -59.0 -460.109008913
-144.0 -58.0 -447.073578157
-144.0 -57.0 -435.988612744
-144.0 -56.0 -425.507045828
-144.0 -55.0 -413.323895623
-144.0 -54.0 -396.488000038
-144.0 -53.0 -371.806575537
-144.0 -52.0 -336.29916017
-144.0 -51.0 -287.651083861
-144.0 -50.0 -224.615297306
