x z ED
-148.5 -27.0 -97.4350322976
-148.5 -26.0  61.8606493605
-148.5 -25.0  274.782321314
-148.5 -24.0  492.015089179
-148.5 -23.0  662.785249072
-148.5 -22.0  756.19733527
-148.5 -21.0  767.542301912
-148.5 -20.0  709.268079528
-148.5 -19.0  597.384092816
-148.5 -18.0  445.105357898
-148.5 -17.0  266.692885702
-148.5 -16.0  84.0837906751
-148.5 -15.0 -73.7726350735
-148.5 -14.0 -181.792356463
-148.5 -13.0 -232.37032718
-148.5 -12.0 -240.15381274
-148.5 -11.0 -232.674099703
-148.5 -10.0 -233.115039254
-148.5 -9.0 -248.384904498
-148.5 -8.0 -271.552729503
-148.5 -7.0 -295.652518179
-148.5 -6.0 -325.951146183
-148.5 -5.0 -378.714374637
-148.5 -4.0 -466.018148912
-148.5 -3.0 -578.8553188
-148.5 -2.0 -683.818613471
-148.5 -1.0 -738.823573932
-148.5  0.0 -718.165964707
-148.5  1.0 -628.965288162
-148.5  2.0 -506.736808455
-148.5  3.0 -393.277444844
-148.5  4.0 -313.092524067
-148.5  5.0 -264.926068536
-148.5  6.0 -232.511545913
-148.5  7.0 -203.611751819
-148.5  8.0 -180.839616807
-148.5  9.0 -175.774058328
-148.5  10.0 -192.476080417
-148.5  11.0 -215.478812981
-148.5  12.0 -213.457016617
-148.5  13.0 -156.665260585
-148.5  14.0 -35.0061130596
-148.5  15.0  136.531384585
-148.5  16.0  327.687203962
-148.5  17.0  508.588607489
-148.5  18.0  658.600680123
-148.5  19.0  763.579423017
-148.5  20.0  808.275718023
-148.5  21.0  775.29274777
-148.5  22.0  655.38739933
-148.5  23.0  461.80498189
-148.5  24.0  234.806624446
-148.5  25.0  28.2788702429
-148.5  26.0 -115.535344881
-148.5  27.0 -186.171341513
-148.5  28.0 -204.88076559
-148.5  29.0 -203.653876375
-148.5  30.0 -198.461907564
-148.5  31.0 -176.594361567
-148.5  32.0 -107.508185819
-148.5  33.0  31.0951221828
-148.5  34.0  231.480441402
-148.5  35.0  454.143127592
-148.5  36.0  646.537650594
-148.5  37.0  768.030206444
-148.5  38.0  804.044465003
-148.5  39.0  762.622128668
-148.5  40.0  660.680103324
-148.5  41.0  513.515318202
-148.5  42.0  335.25955537
-148.5  43.0  146.149583534
-148.5  44.0 -24.4671225863
-148.5  45.0 -146.417024266
-148.5  46.0 -204.085434757
-148.5  47.0 -206.601861196
-148.5  48.0 -183.161075109
-148.5  49.0 -165.434895738
-148.5  50.0 -169.839911446
-148.5  51.0 -192.96519741
-148.5  52.0 -222.82831038
-148.5  53.0 -255.491335715
-148.5  54.0 -302.013389124
-148.5  55.0 -378.856822426
-148.5  56.0 -489.190749743
-148.5  57.0 -611.146984704
-148.5  58.0 -704.544217463
-148.5  59.0 -733.216823798
-148.5  60.0 -687.361316171
-148.5  61.0 -589.582172708
-148.5  62.0 -480.311500272
-148.5  63.0 -393.520925843
-148.5  64.0 -340.166778936
-148.5  65.0 -309.790572721
-148.5  66.0 -286.180018367
-148.5  67.0 -262.745082545
-148.5  68.0 -245.130899667
-148.5  69.0 -240.341842629
-148.5  70.0 -243.188002496
-148.5  71.0 -232.761339255
-148.5  72.0 -182.827544815
-148.5  73.0 -78.2830468225
-148.5  74.0  74.9615201568
-148.5  75.0  253.501402635
-148.5  76.0  429.160294505
-148.5  77.0  580.006090244
-148.5  78.0  691.848504094
-148.5  79.0  752.146695945
-148.5  80.0  745.715139527
-148.5  81.0  659.940578093
-148.5  82.0  497.658063261
-148.5  83.0  286.801469294
-148.5  84.0  75.8767370077
-148.5  85.0 -85.7239058434
-148.5  86.0 -171.137650552
-148.5  87.0 -187.149147495
-148.5  88.0 -164.644071767
-148.5  89.0 -134.661871558
-148.5  90.0 -106.824449151
-148.5  91.0 -65.1500286951
-148.5  92.0  16.5328743594
-148.5  93.0  151.468063383
-148.5  94.0  325.935190002
-148.5  95.0  503.529933023
-148.5  96.0  643.355962231
-148.5  97.0  718.577610167
-148.5  98.0  723.544701974
-148.5  99.0  667.884671683
-148.5  100.0  565.735936723
-147.0 -100.0  691.422933838
-147.0 -99.0  715.02367471
-147.0 -98.0  680.078152956
-147.0 -97.0  581.722264871
-147.0 -96.0  432.474147095
-147.0 -95.0  264.30866756
-147.0 -94.0  116.35602488
-147.0 -93.0  14.727031968
-147.0 -92.0 -41.1032924713
-147.0 -91.0 -74.1982532504
-147.0 -90.0 -109.933580822
-147.0 -89.0 -153.775038112
-147.0 -88.0 -183.549969724
-147.0 -87.0 -162.597168716
-147.0 -86.0 -65.0368528369
-147.0 -85.0  104.37071891
-147.0 -84.0  309.212431172
-147.0 -83.0  499.096987168
-147.0 -82.0  633.197687593
-147.0 -81.0  694.351063281
-147.0 -80.0  687.081947158
-147.0 -79.0  625.23335484
-147.0 -78.0  521.094805754
-147.0 -77.0  383.930734761
-147.0 -76.0  225.988159329
-147.0 -75.0  67.1766164063
-147.0 -74.0 -68.6490442619
-147.0 -73.0 -164.495922082
-147.0 -72.0 -219.485136982
-147.0 -71.0 -248.250905371
-147.0 -70.0 -270.109380254
-147.0 -69.0 -296.328559037
-147.0 -68.0 -325.676191718
-147.0 -67.0 -351.502586158
-147.0 -66.0 -373.580136273
-147.0 -65.0 -403.358612881
-147.0 -64.0 -456.470198188
-147.0 -63.0 -537.350227516
-147.0 -62.0 -628.635032279
-147.0 -61.0 -695.682857549
-147.0 -60.0 -705.341122667
-147.0 -59.0 -646.597590603
-147.0 -58.0 -538.287762305
-147.0 -57.0 -417.965895882
-147.0 -56.0 -319.72955958
-147.0 -55.0 -256.666193572
-147.0 -54.0 -219.573529334
-147.0 -53.0 -190.930634593
-147.0 -52.0 -161.752669856
-147.0 -51.0 -137.723852637
-147.0 -50.0 -130.481334595
-147.0 -49.0 -142.230654053
-147.0 -48.0 -157.110906706
-147.0 -47.0 -146.968692826
-147.0 -46.0 -87.4875418532
-147.0 -45.0  27.3841522628
-147.0 -44.0  182.78880785
-147.0 -43.0  352.373523449
-147.0 -42.0  510.897720408
-147.0 -41.0  640.247536247
-147.0 -40.0  726.604098533
-147.0 -39.0  755.396859193
-147.0 -38.0  712.730041788
-147.0 -37.0  595.171298888
-147.0 -36.0  420.189641111
-147.0 -35.0  226.126665689
-147.0 -34.0  57.4037280961
-147.0 -33.0 -57.1761387726
-147.0 -32.0 -117.818723571
-147.0 -31.0 -148.020651123
-147.0 -30.0 -172.691878789
-147.0 -29.0 -195.728196995
-147.0 -28.0 -193.965828301
-147.0 -27.0 -132.778729516
-147.0 -26.0  7.46295667339
-147.0 -25.0  212.991259765
-147.0 -24.0  439.223846294
-147.0 -23.0  631.922425589
-147.0 -22.0  751.741130355
-147.0 -21.0  786.282725214
-147.0 -20.0  744.830145346
-147.0 -19.0  644.191368406
-147.0 -18.0  498.930021835
-147.0 -17.0  322.577983614
-147.0 -16.0  134.91266923
-147.0 -15.0 -35.575804201
-147.0 -14.0 -160.180743583
-147.0 -13.0 -224.638715098
-147.0 -12.0 -237.991709884
-147.0 -11.0 -227.098724696
-147.0 -10.0 -219.722065824
-147.0 -9.0 -228.868752035
-147.0 -8.0 -250.411901453
-147.0 -7.0 -275.018378678
-147.0 -6.0 -303.152297807
-147.0 -5.0 -348.972411315
-147.0 -4.0 -428.272072263
-147.0 -3.0 -539.760253421
-147.0 -2.0 -656.024102221
-147.0 -1.0 -734.029123469
-147.0  0.0 -739.717972564
-147.0  1.0 -669.433199107
-147.0  2.0 -552.343415012
-147.0  3.0 -432.002851194
-147.0  4.0 -340.672687436
-147.0  5.0 -284.814728921
-147.0  6.0 -250.623597292
-147.0  7.0 -222.51951863
-147.0  8.0 -198.077044843
-147.0  9.0 -187.220461836
-147.0  10.0 -197.559575946
-147.0  11.0 -219.585019673
-147.0  12.0 -225.40245539
-147.0  13.0 -183.19714812
-147.0  14.0 -76.5924703338
-147.0  15.0  85.6427104992
-147.0  16.0  275.765717278
-147.0  17.0  462.47465042
-147.0  18.0  622.560994068
-147.0  19.0  741.013612496
-147.0  20.0  803.477126609
-147.0  21.0  792.405494291
-147.0  22.0  694.559812908
-147.0  23.0  515.78054413
-147.0  24.0  289.768291076
-147.0  25.0  69.801093405
-147.0  26.0 -94.8557543272
-147.0  27.0 -182.858519269
-147.0  28.0 -207.74668647
-147.0  29.0 -202.214848859
-147.0  30.0 -190.797586869
-147.0  31.0 -171.01543795
-147.0  32.0 -116.791208926
-147.0  33.0 -1.1892576429
-147.0  34.0  178.774272038
-147.0  35.0  393.440640124
-147.0  36.0  593.459513386
-147.0  37.0  733.974419963
-147.0  38.0  792.806640928
-147.0  39.0  772.158137867
-147.0  40.0  687.146059352
-147.0  41.0  553.650014241
-147.0  42.0  385.546916087
-147.0  43.0  200.64383801
-147.0  44.0  25.6132825206
-147.0  45.0 -108.956084058
-147.0  46.0 -182.568779267
-147.0  47.0 -197.360064578
-147.0  48.0 -177.940552918
-147.0  49.0 -156.824092187
-147.0  50.0 -155.554528169
-147.0  51.0 -175.614103448
-147.0  52.0 -205.509949409
-147.0  53.0 -237.184992238
-147.0  54.0 -277.110735752
-147.0  55.0 -341.818329688
-147.0  56.0 -440.857195704
-147.0  57.0 -561.391054887
-147.0  58.0 -668.408000312
-147.0  59.0 -722.654714434
-147.0  60.0 -704.275714631
-147.0  61.0 -625.103526395
-147.0  62.0 -520.728109872
-147.0  63.0 -428.434896575
-147.0  64.0 -367.085886337
-147.0  65.0 -332.432762471
-147.0  66.0 -308.725238334
-147.0  67.0 -285.15933216
-147.0  68.0 -263.336393915
-147.0  69.0 -250.717711207
-147.0  70.0 -247.26957595
-147.0  71.0 -237.97134528
-147.0  72.0 -198.4768919
-147.0  73.0 -109.959272096
-147.0  74.0  28.3719859464
-147.0  75.0  198.328818984
-147.0  76.0  372.915346245
-147.0  77.0  528.499774698
-147.0  78.0  649.56151654
-147.0  79.0  724.483922904
-147.0  80.0  739.696599064
-147.0  81.0  681.191411837
-147.0  82.0  545.253015269
-147.0  83.0  350.322736653
-147.0  84.0  138.224407525
-147.0  85.0 -40.4137661033
-147.0  86.0 -149.424718978
-147.0  87.0 -183.828899646
-147.0  88.0 -167.952553999
-147.0  89.0 -135.631921804
-147.0  90.0 -106.12206663
-147.0  91.0 -72.4983576574
-147.0  92.0 -10.1926259082
-147.0  93.0  101.283179447
-147.0  94.0  259.453917373
-147.0  95.0  435.913109986
-147.0  96.0  590.157478454
-147.0  97.0  689.326988579
-147.0  98.0  720.298017793
-147.0  99.0  688.164445673
-147.0  100.0  606.070387109
-145.5 -100.0  663.810520641
-145.5 -99.0  710.102703561
-145.5 -98.0  700.767608628
-145.5 -97.0  626.746376783
-145.5 -96.0  493.19604281
-145.5 -95.0  325.622557057
-145.5 -94.0  162.798072752
-145.5 -93.0  38.4348202576
-145.5 -92.0 -36.3194066425
-145.5 -91.0 -76.258447606
-145.5 -90.0 -107.588590578
-145.5 -89.0 -145.141350012
-145.5 -88.0 -177.861179344
-145.5 -87.0 -173.718326204
-145.5 -86.0 -101.254562282
-145.5 -85.0  47.1189106132
-145.5 -84.0  246.12865128
-145.5 -83.0  448.580471676
-145.5 -82.0  607.919734432
-145.5 -81.0  697.067359771
-145.5 -80.0  712.758506863
-145.5 -79.0  666.363751383
-145.5 -78.0  571.514413975
-145.5 -77.0  438.839526169
-145.5 -76.0  279.806675674
-145.5 -75.0  112.75855881
-145.5 -74.0 -37.575322081
-145.5 -73.0 -149.308097495
-145.5 -72.0 -214.792897392
-145.5 -71.0 -244.503508502
-145.5 -70.0 -259.272711699
-145.5 -69.0 -276.386393462
-145.5 -68.0 -300.400018987
-145.5 -67.0 -325.761832956
-145.5 -66.0 -348.272711795
-145.5 -65.0 -374.530604523
-145.5 -64.0 -419.75987093
-145.5 -63.0 -494.256472777
-145.5 -62.0 -589.144272266
-145.5 -61.0 -674.295580622
-145.5 -60.0 -712.678470878
-145.5 -59.0 -682.462970481
-145.5 -58.0 -591.283528168
-145.5 -57.0 -472.029361589
-145.5 -56.0 -362.927668643
-145.5 -55.0 -286.172286007
-145.5 -54.0 -239.952088061
-145.5 -53.0 -208.032570451
-145.5 -52.0 -177.560843266
-145.5 -51.0 -150.12495333
-145.5 -50.0 -137.515902803
-145.5 -49.0 -146.619826405
-145.5 -48.0 -166.790235561
-145.5 -47.0 -170.849506641
-145.5 -46.0 -129.677093506
-145.5 -45.0 -29.5255270963
-145.5 -44.0  120.490759184
-145.5 -43.0  294.914346121
-145.5 -42.0  465.604022684
-145.5 -41.0  611.256115333
-145.5 -40.0  717.041467271
-145.5 -39.0  768.695081889
-145.5 -38.0  750.750552605
-145.5 -37.0  654.244445823
-145.5 -36.0  488.923882191
-145.5 -35.0  288.222074238
-145.5 -34.0  98.8897428148
-145.5 -33.0 -40.8351865157
-145.5 -32.0 -120.002021578
-145.5 -31.0 -156.347147398
-145.5 -30.0 -178.048725091
-145.5 -29.0 -198.577380577
-145.5 -28.0 -203.411944264
-145.5 -27.0 -159.13413325
-145.5 -26.0 -38.8179100933
-145.5 -25.0  154.602251767
-145.5 -24.0  383.743167331
-145.5 -23.0  593.75347
-145.5 -22.0  738.271220247
-145.5 -21.0  796.721212384
-145.5 -20.0  773.757314381
-145.5 -19.0  685.965395292
-145.5 -18.0  549.331523428
-145.5 -17.0  377.272791769
-145.5 -16.0  187.468810819
-145.5 -15.0  6.9476961181
-145.5 -14.0 -133.40714901
-145.5 -13.0 -213.320506009
-145.5 -12.0 -235.342000598
-145.5 -11.0 -223.750063161
-145.5 -10.0 -209.378349618
-145.5 -9.0 -211.389385018
-145.5 -8.0 -229.967562145
-145.5 -7.0 -255.01242331
-145.5 -6.0 -282.383377036
-145.5 -5.0 -322.585682504
-145.5 -4.0 -393.027221691
-145.5 -3.0 -499.296307364
-145.5 -2.0 -621.377301816
-145.5 -1.0 -718.185957238
-145.5  0.0 -749.736677199
-145.5  1.0 -701.826399233
-145.5  2.0 -595.1693842
-145.5  3.0 -472.160263954
-145.5  4.0 -371.105083143
-145.5  5.0 -306.648674194
-145.5  6.0 -269.352720717
-145.5  7.0 -241.898697351
-145.5  8.0 -216.825049022
-145.5  9.0 -200.958309125
-145.5  10.0 -203.960608276
-145.5  11.0 -222.140760765
-145.5  12.0 -232.505419992
-145.5  13.0 -203.172552175
-145.5  14.0 -112.544989319
-145.5  15.0  37.3721627077
-145.5  16.0  222.871921849
-145.5  17.0  412.438899295
-145.5  18.0  580.427548759
-145.5  19.0  710.386433461
-145.5  20.0  788.662174493
-145.5  21.0  798.453428761
-145.5  22.0  724.031201864
-145.5  23.0  564.573332284
-145.5  24.0  346.095784593
-145.5  25.0  118.536394708
-145.5  26.0 -64.507525115
-145.5  27.0 -171.58270641
-145.5  28.0 -206.728120022
-145.5  29.0 -200.196703622
-145.5  30.0 -182.805166023
-145.5  31.0 -162.496088574
-145.5  32.0 -120.115995799
-145.5  33.0 -26.9721922636
-145.5  34.0  129.41737115
-145.5  35.0  330.466080008
-145.5  36.0  532.700843763
-145.5  37.0  689.288950909
-145.5  38.0  770.94848229
-145.5  39.0  772.949863257
-145.5  40.0  707.198229654
-145.5  41.0  589.605321805
-145.5  42.0  434.208859985
-145.5  43.0  256.839651116
-145.5  44.0  81.0036687509
-145.5  45.0 -63.7607788897
-145.5  46.0 -153.467255097
-145.5  47.0 -183.329972989
-145.5  48.0 -171.830003766
-145.5  49.0 -150.166717333
-145.5  50.0 -143.803420242
-145.5  51.0 -159.689064882
-145.5  52.0 -188.560041779
-145.5  53.0 -219.563188869
-145.5  54.0 -254.258417047
-145.5  55.0 -307.467444353
-145.5  56.0 -393.409486468
-145.5  57.0 -508.263315345
-145.5  58.0 -624.219372637
-145.5  59.0 -701.719983118
-145.5  60.0 -712.389975503
-145.5  61.0 -656.420744863
-145.5  62.0 -561.900637768
-145.5  63.0 -466.884752415
-145.5  64.0 -397.437946786
-145.5  65.0 -356.903346993
-145.5  66.0 -332.11209293
-145.5  67.0 -309.112762921
-145.5  68.0 -284.682219224
-145.5  69.0 -264.890586144
-145.5  70.0 -253.583374044
-145.5  71.0 -242.043438157
-145.5  72.0 -209.638512704
-145.5  73.0 -135.664550044
-145.5  74.0 -13.1873563018
-145.5  75.0  145.737884312
-145.5  76.0  316.705711472
-145.5  77.0  475.092386848
-145.5  78.0  603.713088631
-145.5  79.0  691.264545739
-145.5  80.0  725.983634092
